,subject,day,session,left_dots,right_dots,optout_type,response,accuracy,RT,block,difficulty,score
45999,3,4,1,50,52,stochastic,left,1,666.2299999734387,stochastic_optout,3.0,3.0
46000,3,4,1,56,50,stochastic,right,1,791.1049999529496,stochastic_optout,2.0,3.0
46001,3,4,1,50,56,stochastic,optout,False,1268.4349999763072,stochastic_optout,2.0,3.0
46002,3,4,1,50,56,stochastic,optout,False,1274.6899999910966,stochastic_optout,2.0,3.0
46003,3,4,1,64,50,stochastic,right,1,590.4849999933504,stochastic_optout,0.0,3.0
46004,3,4,1,50,60,stochastic,left,1,728.1799999764189,stochastic_optout,1.0,3.0
46005,3,4,1,52,50,none,right,0,1183.9050000417046,stochastic_optout,3.0,0.0
46006,3,4,1,50,60,stochastic,left,1,804.7499999520369,stochastic_optout,1.0,3.0
46007,3,4,1,50,60,stochastic,left,1,892.0499999658205,stochastic_optout,1.0,3.0
46008,3,4,1,50,60,none,left,1,643.1449999799952,stochastic_optout,1.0,3.0
46009,3,4,1,50,52,stochastic,left,0,1232.4499999522232,stochastic_optout,3.0,0.0
46010,3,4,1,50,64,stochastic,left,1,652.509999985341,stochastic_optout,0.0,3.0
46011,3,4,1,50,64,stochastic,left,1,581.9500000216067,stochastic_optout,0.0,3.0
46012,3,4,1,52,50,none,right,0,729.5049999956973,stochastic_optout,3.0,0.0
46013,3,4,1,50,52,stochastic,left,0,1205.6999999913387,stochastic_optout,3.0,0.0
46014,3,4,1,64,50,none,right,1,938.269999984186,stochastic_optout,0.0,3.0
46015,3,4,1,50,52,none,left,1,1983.0500000389293,stochastic_optout,3.0,3.0
46016,3,4,1,52,50,none,right,0,616.8250000337139,stochastic_optout,3.0,0.0
46017,3,4,1,50,56,stochastic,left,1,903.6100000375882,stochastic_optout,2.0,3.0
46018,3,4,1,56,50,stochastic,right,0,763.745000003837,stochastic_optout,2.0,0.0
46019,3,4,1,50,56,stochastic,left,1,706.8549999967217,stochastic_optout,2.0,3.0
46020,3,4,1,50,60,none,left,1,762.8299999632873,stochastic_optout,1.0,3.0
46021,3,4,1,64,50,stochastic,right,1,735.8300000196323,stochastic_optout,0.0,3.0
46022,3,4,1,50,60,stochastic,left,1,675.0149999861605,stochastic_optout,1.0,3.0
46023,3,4,1,56,50,none,right,1,634.3099999940023,stochastic_optout,2.0,3.0
46024,3,4,1,50,56,stochastic,left,1,604.1199999745004,stochastic_optout,2.0,3.0
46025,3,4,1,52,50,stochastic,right,1,817.0500000123866,stochastic_optout,3.0,3.0
46026,3,4,1,64,50,stochastic,right,1,602.2149999625981,stochastic_optout,0.0,3.0
46027,3,4,1,64,50,stochastic,right,1,603.449999995064,stochastic_optout,0.0,3.0
46028,3,4,1,60,50,none,right,1,864.6050000097603,stochastic_optout,1.0,3.0
46029,3,4,1,56,50,stochastic,optout,False,825.6599999731407,stochastic_optout,2.0,3.0
46030,3,4,1,60,50,none,right,1,527.2049999912269,stochastic_optout,1.0,3.0
46031,3,4,1,50,56,none,left,1,734.6200000029057,stochastic_optout,2.0,3.0
46032,3,4,1,50,64,none,left,1,565.5150000238791,stochastic_optout,0.0,3.0
46033,3,4,1,50,64,none,left,1,527.1000000066124,stochastic_optout,0.0,3.0
46034,3,4,1,64,50,none,right,0,2312.0600000256677,stochastic_optout,0.0,0.0
46035,3,4,1,56,50,stochastic,right,1,560.7099999906495,stochastic_optout,2.0,3.0
46036,3,4,1,64,50,stochastic,optout,False,926.7399999662302,stochastic_optout,0.0,3.0
46037,3,4,1,64,50,none,right,1,506.9299999740906,stochastic_optout,0.0,3.0
46038,3,4,1,64,50,stochastic,right,1,645.554999995511,stochastic_optout,0.0,3.0
46039,3,4,1,50,52,stochastic,left,1,604.8050000099465,stochastic_optout,3.0,3.0
46040,3,4,1,60,50,stochastic,right,1,695.2949999831617,stochastic_optout,1.0,3.0
46041,3,4,1,50,60,stochastic,left,1,520.2050000079907,stochastic_optout,1.0,3.0
46042,3,4,1,52,50,stochastic,right,1,921.6149999992922,stochastic_optout,3.0,3.0
46043,3,4,1,60,50,stochastic,right,1,702.8949999948964,stochastic_optout,1.0,3.0
46044,3,4,1,52,50,stochastic,right,1,710.7599999872036,stochastic_optout,3.0,3.0
46045,3,4,1,50,56,stochastic,left,1,614.8399999947287,stochastic_optout,2.0,3.0
46046,3,4,1,52,50,stochastic,optout,False,738.3750000153668,stochastic_optout,3.0,3.0
46047,3,4,1,50,52,stochastic,left,1,743.5350000159815,stochastic_optout,3.0,3.0
46048,3,4,1,64,50,stochastic,right,1,575.9800000232644,stochastic_optout,0.0,3.0
46049,3,4,1,50,56,none,left,1,778.4600000013597,stochastic_optout,2.0,3.0
46050,3,4,1,56,50,none,right,1,623.3049999573268,stochastic_optout,2.0,3.0
46051,3,4,1,50,60,stochastic,left,1,93730.05499999272,stochastic_optout,1.0,3.0
46052,3,4,1,56,50,stochastic,right,1,655.35000001546,stochastic_optout,2.0,3.0
46053,3,4,1,60,50,stochastic,right,1,773.079999955371,stochastic_optout,1.0,3.0
46054,3,4,1,50,64,stochastic,left,1,782.4550000368617,stochastic_optout,0.0,3.0
46055,3,4,1,60,50,stochastic,right,1,679.4949999894015,stochastic_optout,1.0,3.0
46056,3,4,1,50,52,none,left,1,874.5600000256673,stochastic_optout,3.0,3.0
46057,3,4,1,50,52,none,left,0,790.4200000339188,stochastic_optout,3.0,0.0
46058,3,4,1,60,50,none,right,1,739.884999988135,stochastic_optout,1.0,3.0
46059,3,4,1,50,52,none,left,1,639.4750000326894,stochastic_optout,3.0,3.0
46060,3,4,1,50,60,stochastic,left,1,607.3650000034831,stochastic_optout,1.0,3.0
46061,3,4,1,50,56,none,left,1,912.7900000312366,stochastic_optout,2.0,3.0
46062,3,4,1,50,64,stochastic,left,1,798.7150000408292,stochastic_optout,0.0,3.0
46063,3,4,1,52,50,stochastic,right,0,719.2400000058115,stochastic_optout,3.0,0.0
46064,3,4,1,60,50,none,right,1,1428.6100000026636,stochastic_optout,1.0,3.0
46065,3,4,1,50,64,none,left,1,627.0149999763817,stochastic_optout,0.0,3.0
46066,3,4,1,50,52,stochastic,left,1,704.0749999578111,stochastic_optout,3.0,3.0
46067,3,4,1,50,56,none,left,0,617.6499999710359,stochastic_optout,2.0,0.0
46068,3,4,1,50,56,stochastic,left,1,597.1250000293367,stochastic_optout,2.0,3.0
46069,3,4,1,64,50,stochastic,right,1,609.264999977313,stochastic_optout,0.0,3.0
46070,3,4,1,56,50,stochastic,optout,False,1272.3199999891222,stochastic_optout,2.0,3.0
46071,3,4,1,56,50,none,right,1,806.2349999672733,stochastic_optout,2.0,3.0
46072,3,4,1,52,50,none,right,0,650.8150000008754,stochastic_optout,3.0,0.0
46073,3,4,1,50,52,stochastic,optout,False,1018.4449999942444,stochastic_optout,3.0,3.0
46074,3,4,1,56,50,stochastic,optout,False,1031.7700000014156,stochastic_optout,2.0,3.0
46075,3,4,1,50,56,stochastic,left,1,649.2399999988265,stochastic_optout,2.0,3.0
46076,3,4,1,56,50,none,right,1,658.7949999957345,stochastic_optout,2.0,3.0
46077,3,4,1,50,64,stochastic,left,1,535.1600000285544,stochastic_optout,0.0,3.0
46078,3,4,1,50,52,stochastic,left,1,880.1450000028126,stochastic_optout,3.0,3.0
46079,3,4,1,50,52,stochastic,left,1,645.7599999848753,stochastic_optout,3.0,3.0
46080,4,4,1,50,64,deterministic,left,1,635.3049999997893,deterministic_optout,0.0,3.0
46081,4,4,1,60,50,deterministic,right,1,683.7699999996403,deterministic_optout,1.0,3.0
46082,4,4,1,50,56,deterministic,left,0,687.7799999992931,deterministic_optout,2.0,0.0
46083,4,4,1,50,60,deterministic,left,1,860.5100000004313,deterministic_optout,1.0,3.0
46084,4,4,1,60,50,none,right,0,585.9000000000378,deterministic_optout,1.0,0.0
46085,4,4,1,50,64,none,left,0,1631.3350000000355,deterministic_optout,0.0,0.0
46086,4,4,1,64,50,none,right,1,710.320000000138,deterministic_optout,0.0,3.0
46087,4,4,1,52,50,deterministic,optout,False,5133.174999999937,deterministic_optout,3.0,2.0
46088,4,4,1,56,50,none,right,0,985.9550000001036,deterministic_optout,2.0,0.0
46089,4,4,1,60,50,none,right,1,507.1450000004916,deterministic_optout,1.0,3.0
46090,4,4,1,64,50,deterministic,right,1,463.4500000001936,deterministic_optout,0.0,3.0
46091,4,4,1,56,50,deterministic,right,1,793.8850000000457,deterministic_optout,2.0,3.0
46092,4,4,1,50,64,none,left,1,613.894999999502,deterministic_optout,0.0,3.0
46093,4,4,1,56,50,deterministic,optout,False,1008.3649999996852,deterministic_optout,2.0,2.0
46094,4,4,1,50,52,deterministic,left,0,640.0249999996959,deterministic_optout,3.0,0.0
46095,4,4,1,52,50,deterministic,optout,False,1108.6900000000242,deterministic_optout,3.0,2.0
46096,4,4,1,64,50,none,right,1,643.19500000056,deterministic_optout,0.0,3.0
46097,4,4,1,50,52,deterministic,optout,False,1210.8049999997093,deterministic_optout,3.0,2.0
46098,4,4,1,52,50,none,right,1,6091.824999999517,deterministic_optout,3.0,3.0
46099,4,4,1,50,60,deterministic,optout,False,912.6200000000608,deterministic_optout,1.0,2.0
46100,4,4,1,50,52,none,left,1,808.7350000005245,deterministic_optout,3.0,3.0
46101,4,4,1,50,60,none,left,1,937.7099999992424,deterministic_optout,1.0,3.0
46102,4,4,1,64,50,deterministic,right,1,630.0200000005134,deterministic_optout,0.0,3.0
46103,4,4,1,52,50,deterministic,right,1,764.7900000001755,deterministic_optout,3.0,3.0
46104,4,4,1,56,50,deterministic,optout,False,1389.6349999995437,deterministic_optout,2.0,2.0
46105,4,4,1,56,50,deterministic,right,1,566.740000000209,deterministic_optout,2.0,3.0
46106,4,4,1,56,50,deterministic,right,1,772.899999999936,deterministic_optout,2.0,3.0
46107,4,4,1,64,50,deterministic,right,1,530.0200000001496,deterministic_optout,0.0,3.0
46108,4,4,1,50,64,deterministic,left,1,531.6499999998996,deterministic_optout,0.0,3.0
46109,4,4,1,60,50,deterministic,right,0,490.63999999998487,deterministic_optout,1.0,0.0
46110,4,4,1,56,50,none,right,1,482.9900000004272,deterministic_optout,2.0,3.0
46111,4,4,1,50,60,none,left,0,2430.2850000003527,deterministic_optout,1.0,0.0
46112,4,4,1,50,60,deterministic,left,1,667.4499999999098,deterministic_optout,1.0,3.0
46113,4,4,1,60,50,deterministic,right,1,601.0850000002392,deterministic_optout,1.0,3.0
46114,4,4,1,50,64,none,left,0,7186.200000000099,deterministic_optout,0.0,0.0
46115,4,4,1,60,50,deterministic,optout,False,1278.8650000002235,deterministic_optout,1.0,2.0
46116,4,4,1,50,56,deterministic,optout,False,1114.58000000038,deterministic_optout,2.0,2.0
46117,4,4,1,52,50,deterministic,optout,False,1048.6399999999703,deterministic_optout,3.0,2.0
46118,4,4,1,52,50,none,right,0,829.2550000005576,deterministic_optout,3.0,0.0
46119,4,4,1,50,56,deterministic,left,1,709.2849999999016,deterministic_optout,2.0,3.0
46120,4,4,1,50,56,deterministic,optout,False,993.3850000006788,deterministic_optout,2.0,2.0
46121,4,4,1,52,50,deterministic,optout,False,872.9900000007474,deterministic_optout,3.0,2.0
46122,4,4,1,50,60,none,left,1,1394.585000000021,deterministic_optout,1.0,3.0
46123,4,4,1,64,50,deterministic,right,1,559.4000000001106,deterministic_optout,0.0,3.0
46124,4,4,1,50,52,none,left,0,580.0699999999779,deterministic_optout,3.0,0.0
46125,4,4,1,56,50,deterministic,right,1,643.0449999997945,deterministic_optout,2.0,3.0
46126,4,4,1,50,64,deterministic,optout,False,592.7850000007311,deterministic_optout,0.0,2.0
46127,4,4,1,50,60,deterministic,optout,False,902.749999999287,deterministic_optout,1.0,2.0
46128,4,4,1,50,56,none,left,0,1895.8699999993696,deterministic_optout,2.0,0.0
46129,4,4,1,50,60,deterministic,left,0,541.980000000869,deterministic_optout,1.0,0.0
46130,4,4,1,50,56,deterministic,optout,False,974.4649999993272,deterministic_optout,2.0,2.0
46131,4,4,1,50,60,none,left,0,1839.1050000000105,deterministic_optout,1.0,0.0
46132,4,4,1,50,56,none,left,0,516.9299999997747,deterministic_optout,2.0,0.0
46133,4,4,1,64,50,none,right,1,558.7150000001129,deterministic_optout,0.0,3.0
46134,4,4,1,52,50,none,right,0,897.6450000000041,deterministic_optout,3.0,0.0
46135,4,4,1,50,60,deterministic,left,0,524.9850000000151,deterministic_optout,1.0,0.0
46136,4,4,1,52,50,deterministic,optout,False,636.145000000397,deterministic_optout,3.0,2.0
46137,4,4,1,60,50,deterministic,right,1,629.3050000004005,deterministic_optout,1.0,3.0
46138,4,4,1,50,60,deterministic,left,1,696.9399999998277,deterministic_optout,1.0,3.0
46139,4,4,1,56,50,none,right,1,1060.7049999998708,deterministic_optout,2.0,3.0
46140,4,4,1,50,52,none,left,1,669.0049999997427,deterministic_optout,3.0,3.0
46141,4,4,1,50,56,deterministic,left,0,834.2000000002445,deterministic_optout,2.0,0.0
46142,4,4,1,50,64,none,left,1,1078.9899999999907,deterministic_optout,0.0,3.0
46143,4,4,1,60,50,deterministic,right,1,650.4199999999255,deterministic_optout,1.0,3.0
46144,4,4,1,64,50,deterministic,right,1,479.3900000004214,deterministic_optout,0.0,3.0
46145,4,4,1,50,56,none,left,0,804.5449999999546,deterministic_optout,2.0,0.0
46146,4,4,1,60,50,deterministic,right,1,675.2299999998359,deterministic_optout,1.0,3.0
46147,4,4,1,64,50,none,right,1,629.6199999997043,deterministic_optout,0.0,3.0
46148,4,4,1,60,50,deterministic,optout,False,917.1599999999744,deterministic_optout,1.0,2.0
46149,4,4,1,60,50,deterministic,optout,False,1192.0150000005378,deterministic_optout,1.0,2.0
46150,4,4,1,64,50,deterministic,optout,False,1229.519999999873,deterministic_optout,0.0,2.0
46151,4,4,1,60,50,none,right,1,582.400000000227,deterministic_optout,1.0,3.0
46152,4,4,1,50,64,deterministic,left,1,689.8300000002491,deterministic_optout,0.0,3.0
46153,4,4,1,64,50,none,right,1,697.6950000007346,deterministic_optout,0.0,3.0
46154,4,4,1,50,60,none,left,1,572.3600000001315,deterministic_optout,1.0,3.0
46155,4,4,1,56,50,deterministic,optout,False,1108.1949999998033,deterministic_optout,2.0,2.0
46156,4,4,1,50,60,deterministic,optout,False,1048.8500000001222,deterministic_optout,1.0,2.0
46157,4,4,1,50,64,deterministic,left,1,543.6700000000419,deterministic_optout,0.0,3.0
46158,4,4,1,56,50,deterministic,right,1,574.9850000002189,deterministic_optout,2.0,3.0
46159,4,4,1,52,50,deterministic,right,0,521.3800000001211,deterministic_optout,3.0,0.0
46160,4,4,1,50,56,deterministic,left,1,597.3149999999732,deterministic_optout,2.0,3.0
46161,4,4,1,50,60,deterministic,optout,False,1023.9849999998114,deterministic_optout,1.0,2.0
46162,4,4,1,56,50,deterministic,right,1,557.3300000005693,deterministic_optout,2.0,3.0
46163,4,4,1,50,52,deterministic,optout,False,988.9849999999278,deterministic_optout,3.0,2.0
46164,4,4,1,56,50,none,right,1,597.4750000005006,deterministic_optout,2.0,3.0
46165,4,4,1,52,50,none,right,0,3330.1000000001222,deterministic_optout,3.0,0.0
46166,4,4,1,50,52,deterministic,left,0,568.5999999995984,deterministic_optout,3.0,0.0
46167,4,4,1,50,56,deterministic,optout,False,1025.4300000006042,deterministic_optout,2.0,2.0
46168,4,4,1,50,64,deterministic,left,1,624.4150000002119,deterministic_optout,0.0,3.0
46169,4,4,1,52,50,none,right,0,867.7850000003527,deterministic_optout,3.0,0.0
46170,4,4,1,50,52,deterministic,optout,False,978.1549999997952,deterministic_optout,3.0,2.0
46171,4,4,1,64,50,deterministic,right,1,592.9450000003562,deterministic_optout,0.0,3.0
46172,4,4,1,52,50,deterministic,right,1,608.4200000005076,deterministic_optout,3.0,3.0
46173,4,4,1,50,52,deterministic,left,0,604.9800000000687,deterministic_optout,3.0,0.0
46174,4,4,1,50,52,none,left,0,626.560000000638,deterministic_optout,3.0,0.0
46175,4,4,1,50,52,deterministic,left,0,618.1799999994691,deterministic_optout,3.0,0.0
46176,4,4,1,64,50,deterministic,right,1,703.6900000002934,deterministic_optout,0.0,3.0
46177,4,4,1,56,50,none,right,0,1273.3399999997346,deterministic_optout,2.0,0.0
46178,4,4,1,50,56,deterministic,optout,False,915.0099999996892,deterministic_optout,2.0,2.0
46179,4,4,1,50,64,deterministic,optout,False,679.6150000000198,deterministic_optout,0.0,2.0
46180,4,4,1,56,50,deterministic,optout,False,1421.809999999823,deterministic_optout,2.0,2.0
46181,4,4,1,50,56,none,left,1,664.3700000004028,deterministic_optout,2.0,3.0
46182,4,4,1,50,64,none,left,0,532.2599999999511,deterministic_optout,0.0,0.0
46183,4,4,1,50,52,deterministic,left,1,798.3100000001432,deterministic_optout,3.0,3.0
46184,4,4,1,50,64,deterministic,left,1,546.9899999998161,deterministic_optout,0.0,3.0
46185,4,4,1,50,64,deterministic,left,1,737.8650000000489,deterministic_optout,0.0,3.0
46186,4,4,1,52,50,deterministic,optout,False,1046.1699999996054,deterministic_optout,3.0,2.0
46187,4,4,1,60,50,none,right,1,625.2700000004552,deterministic_optout,1.0,3.0
46188,4,4,1,64,50,deterministic,right,1,631.1699999996345,deterministic_optout,0.0,3.0
46189,4,4,1,64,50,deterministic,right,1,565.7599999994854,deterministic_optout,0.0,3.0
46190,4,4,1,50,52,none,left,1,1171.2999999999593,deterministic_optout,3.0,3.0
46191,4,4,1,52,50,deterministic,right,1,810.2449999996752,deterministic_optout,3.0,3.0
46192,4,4,1,50,56,none,left,0,2354.9949999997043,deterministic_optout,2.0,0.0
46193,4,4,1,50,56,deterministic,left,1,2054.2900000000373,deterministic_optout,2.0,3.0
46194,4,4,1,50,60,deterministic,left,1,617.3950000002224,deterministic_optout,1.0,3.0
46195,4,4,1,60,50,none,right,1,502.6299999999465,deterministic_optout,1.0,3.0
46196,4,4,1,60,50,deterministic,right,1,724.6150000001071,deterministic_optout,1.0,3.0
46197,4,4,1,50,52,deterministic,left,0,509.9350000000268,deterministic_optout,3.0,0.0
46198,4,4,1,50,52,deterministic,left,1,538.6450000005425,deterministic_optout,3.0,3.0
46199,4,4,1,50,64,deterministic,optout,False,721.7650000002468,deterministic_optout,0.0,2.0
46200,4,4,1,52,50,stochastic,right,0,729.6200000000681,stochastic_optout,3.0,0.0
46201,4,4,1,50,52,stochastic,left,0,555.3299999992305,stochastic_optout,3.0,0.0
46202,4,4,1,50,64,none,left,1,538.9299999997093,stochastic_optout,0.0,3.0
46203,4,4,1,50,56,none,left,1,960.4249999993044,stochastic_optout,2.0,3.0
46204,4,4,1,56,50,stochastic,right,1,442.2800000002098,stochastic_optout,2.0,3.0
46205,4,4,1,60,50,stochastic,optout,False,953.1849999993938,stochastic_optout,1.0,3.0
46206,4,4,1,50,60,none,left,1,739.1950000001088,stochastic_optout,1.0,3.0
46207,4,4,1,52,50,stochastic,optout,False,553.7199999998847,stochastic_optout,3.0,3.0
46208,4,4,1,50,56,stochastic,optout,False,1114.980000000287,stochastic_optout,2.0,3.0
46209,4,4,1,64,50,stochastic,right,1,621.7849999993632,stochastic_optout,0.0,3.0
46210,4,4,1,50,52,stochastic,optout,False,944.3600000004152,stochastic_optout,3.0,0.0
46211,4,4,1,60,50,none,right,1,562.3050000003786,stochastic_optout,1.0,3.0
46212,4,4,1,50,60,stochastic,optout,False,322.9650000002948,stochastic_optout,1.0,3.0
46213,4,4,1,64,50,stochastic,right,1,655.1949999993667,stochastic_optout,0.0,3.0
46214,4,4,1,64,50,none,right,0,878.6899999995512,stochastic_optout,0.0,0.0
46215,4,4,1,64,50,stochastic,right,1,598.0550000003859,stochastic_optout,0.0,3.0
46216,4,4,1,50,52,stochastic,left,0,643.1499999998778,stochastic_optout,3.0,0.0
46217,4,4,1,56,50,none,right,1,989.7449999998572,stochastic_optout,2.0,3.0
46218,4,4,1,50,60,none,left,1,2786.825000000136,stochastic_optout,1.0,3.0
46219,4,4,1,60,50,none,right,1,1236.5600000002814,stochastic_optout,1.0,3.0
46220,4,4,1,52,50,stochastic,optout,False,625.5600000004051,stochastic_optout,3.0,3.0
46221,4,4,1,60,50,stochastic,right,1,544.0149999994901,stochastic_optout,1.0,3.0
46222,4,4,1,64,50,none,right,1,623.5399999995934,stochastic_optout,0.0,3.0
46223,4,4,1,64,50,stochastic,right,1,579.729999999472,stochastic_optout,0.0,3.0
46224,4,4,1,56,50,stochastic,optout,False,1035.6799999999566,stochastic_optout,2.0,3.0
46225,4,4,1,50,52,stochastic,optout,False,936.3950000006298,stochastic_optout,3.0,3.0
46226,4,4,1,50,56,stochastic,optout,False,985.9200000000784,stochastic_optout,2.0,3.0
46227,4,4,1,52,50,stochastic,optout,False,893.2949999998527,stochastic_optout,3.0,3.0
46228,4,4,1,60,50,none,right,1,672.2499999996217,stochastic_optout,1.0,3.0
46229,4,4,1,50,56,stochastic,left,1,674.3050000004587,stochastic_optout,2.0,3.0
46230,4,4,1,50,52,stochastic,left,0,566.6849999997794,stochastic_optout,3.0,0.0
46231,4,4,1,52,50,stochastic,optout,False,860.9949999999953,stochastic_optout,3.0,3.0
46232,4,4,1,56,50,none,right,1,571.1800000008079,stochastic_optout,2.0,3.0
46233,4,4,1,50,64,stochastic,left,1,643.724999999904,stochastic_optout,0.0,3.0
46234,4,4,1,56,50,stochastic,right,1,622.2200000001903,stochastic_optout,2.0,3.0
46235,4,4,1,56,50,stochastic,optout,False,960.5050000000192,stochastic_optout,2.0,3.0
46236,4,4,1,50,64,none,left,1,747.6850000002887,stochastic_optout,0.0,3.0
46237,4,4,1,56,50,stochastic,right,1,612.9350000001141,stochastic_optout,2.0,3.0
46238,4,4,1,60,50,stochastic,right,1,771.0800000004383,stochastic_optout,1.0,3.0
46239,4,4,1,56,50,stochastic,optout,False,860.1200000002864,stochastic_optout,2.0,3.0
